,commune,spot,full_name,url,date,hour,water_quality,conditions,level,hauteur,note,long,lat
72,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-14,6,C,moyennes,2,1.1,6,47.4783483,-3.1266243
786,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-14,6,C,moyennes,2,1.1,6,47.6074012,-3.1357616
702,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-14,6,C,moyennes,2,1.1,6,47.5969829,-3.1463891
703,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-14,9,C,moyennes,2,1.0,6,47.5969829,-3.1463891
787,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-14,9,C,moyennes,2,1.0,6,47.6074012,-3.1357616
101,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-11,21,C,moyennes,2,1.2,6,47.6226276,-3.1997196
100,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-11,18,C,moyennes,2,1.2,6,47.6226276,-3.1997196
99,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-11,15,C,moyennes,2,1.1,6,47.6226276,-3.1997196
98,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-11,12,C,moyennes,2,1.1,6,47.6226276,-3.1997196
831,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-14,15,C,moyennes,2,0.9,6,47.618522,-3.16564
829,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-14,9,C,moyennes,2,1.0,6,47.618522,-3.16564
828,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-14,6,C,moyennes,2,1.1,6,47.618522,-3.16564
813,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-11,15,C,moyennes,2,1.1,6,47.618522,-3.16564
54,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-11,6,C,moyennes,2,1.0,6,47.4783483,-3.1266243
871,plouharnel,la-guerite-tata-beach,plouharnel la-guerite-tata-beach,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/la-guerite-tata-beach,2023-08-14,9,C,moyennes,2,1.0,6,47.5936091,-3.1452297
57,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-11,15,C,moyennes,2,1.1,6,47.4783483,-3.1266243
660,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-14,6,C,moyennes,2,1.1,6,47.5205555,-3.1542716
730,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-11,18,C,moyennes,2,0.9,6,47.5936091,-3.1452297
731,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-11,21,C,moyennes,2,1.0,6,47.5936091,-3.1452297
728,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-11,12,C,moyennes,2,0.9,6,47.5936091,-3.1452297
661,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-14,9,C,moyennes,2,1.0,6,47.5205555,-3.1542716
14,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-11,12,C,moyennes,2,0.9,6,47.5820893,-3.1388699
896,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-11,12,C,moyennes,2,1.1,6,47.5182401,-3.1438806
898,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-11,18,C,moyennes,2,1.2,6,47.5182401,-3.1438806
114,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-14,6,C,moyennes,2,1.1,6,47.6226276,-3.1997196
15,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-11,15,C,moyennes,2,0.9,6,47.5820893,-3.1388699
17,plouharnel,mentor,plouharnel mentor,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mentor,2023-08-11,21,C,moyennes,2,1.0,6,47.5820893,-3.1388699
729,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-11,15,C,moyennes,2,0.9,6,47.5936091,-3.1452297
912,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-14,6,C,moyennes,2,1.1,6,47.5182401,-3.1438806
899,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-11,21,C,moyennes,2,1.2,6,47.5182401,-3.1438806
897,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-11,15,C,moyennes,2,1.1,6,47.5182401,-3.1438806
798,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-09,6,A,excellentes,1,0.7,7,47.618522,-3.16564
503,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-15,21,A,excellentes,1,0.8,7,47.6846414,-3.2830856
756,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-09,6,A,excellentes,1,0.7,7,47.6074012,-3.1357616
792,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-15,6,A,excellentes,1,0.7,7,47.6074012,-3.1357616
457,ploemeur,les-kaolins,ploemeur les-kaolins,https://www.surf-sentinel.com/surf-report/france/morbihan/ploemeur/les-kaolins,2023-08-15,9,A,excellentes,1,0.8,7,47.7228289,-3.4873461
462,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-09,6,A,excellentes,1,0.8,7,47.6846414,-3.2830856
209,gavres,gavres,gavres gavres,https://www.surf-sentinel.com/surf-report/france/morbihan/gavres/gavres,2023-08-15,21,A,excellentes,1,0.8,7,47.6966414,-3.3529371
499,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-15,9,A,excellentes,1,0.8,7,47.6846414,-3.2830856
757,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-09,9,A,excellentes,1,0.6,7,47.6074012,-3.1357616
797,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-15,21,A,excellentes,1,0.7,7,47.6074012,-3.1357616
631,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-09,9,A,excellentes,1,0.6,7,47.5205555,-3.1542716
420,ploemeur,les-kaolins,ploemeur les-kaolins,https://www.surf-sentinel.com/surf-report/france/morbihan/ploemeur/les-kaolins,2023-08-09,6,A,excellentes,1,0.8,7,47.7228289,-3.4873461
424,ploemeur,les-kaolins,ploemeur les-kaolins,https://www.surf-sentinel.com/surf-report/france/morbihan/ploemeur/les-kaolins,2023-08-09,18,A,excellentes,1,0.6,7,47.7228289,-3.4873461
331,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-15,9,A,excellentes,1,0.8,7,48.0295,-4.63722
335,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-15,21,A,excellentes,1,0.8,7,48.0295,-4.63722
298,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,18,A,excellentes,1,0.6,7,48.0295,-4.63722
294,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-09,6,A,excellentes,1,0.8,7,48.0295,-4.63722
293,larmor-plage,anse-de-kerguelen,larmor-plage anse-de-kerguelen,https://www.surf-sentinel.com/surf-report/france/morbihan/larmor-plage/anse-de-kerguelen,2023-08-15,21,A,excellentes,1,0.8,7,47.70566,-3.40123
883,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-09,9,A,excellentes,1,0.6,7,47.5182401,-3.1438806
377,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,21,A,excellentes,1,0.8,7,47.76222,-3.52245
881,plouharnel,la-guerite-tata-beach,plouharnel la-guerite-tata-beach,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/la-guerite-tata-beach,2023-08-15,21,A,excellentes,1,0.7,7,47.5936091,-3.1452297
876,plouharnel,la-guerite-tata-beach,plouharnel la-guerite-tata-beach,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/la-guerite-tata-beach,2023-08-15,6,A,excellentes,1,0.7,7,47.5936091,-3.1452297
379,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,9,A,excellentes,1,0.7,7,47.75319,-3.49849
382,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,18,A,excellentes,1,0.6,7,47.75319,-3.49849
841,plouharnel,la-guerite-tata-beach,plouharnel la-guerite-tata-beach,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/la-guerite-tata-beach,2023-08-09,9,A,excellentes,1,0.6,7,47.5936091,-3.1452297
840,plouharnel,la-guerite-tata-beach,plouharnel la-guerite-tata-beach,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/la-guerite-tata-beach,2023-08-09,6,A,excellentes,1,0.7,7,47.5936091,-3.1452297
839,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-15,21,A,excellentes,1,0.7,7,47.618522,-3.16564
835,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-15,9,A,excellentes,1,0.7,7,47.618522,-3.16564
834,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-15,6,A,excellentes,1,0.7,7,47.618522,-3.16564
504,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-09,6,A,excellentes,1,0.7,7,47.64286,-3.21616
47,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-09,21,A,excellentes,1,0.5,7,47.4783483,-3.1266243
79,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-15,9,A,excellentes,1,0.7,7,47.4783483,-3.1266243
466,plouhinec,lines,plouhinec lines,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/lines,2023-08-09,18,A,excellentes,1,0.6,7,47.6846414,-3.2830856
461,ploemeur,les-kaolins,ploemeur les-kaolins,https://www.surf-sentinel.com/surf-report/france/morbihan/ploemeur/les-kaolins,2023-08-15,21,A,excellentes,1,0.8,7,47.7228289,-3.4873461
162,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-15,6,A,excellentes,1,0.7,7,47.664549,-3.2256925
83,quiberon,port-maria,quiberon port-maria,https://www.surf-sentinel.com/surf-report/france/morbihan/quiberon/port-maria,2023-08-15,21,A,excellentes,1,0.7,7,47.4783483,-3.1266243
163,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-15,9,A,excellentes,1,0.7,7,47.664549,-3.2256925
167,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-15,21,A,excellentes,1,0.7,7,47.664549,-3.2256925
708,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-15,6,A,excellentes,1,0.7,7,47.5969829,-3.1463891
673,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-09,9,A,excellentes,1,0.6,7,47.5969829,-3.1463891
672,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-09,6,A,excellentes,1,0.7,7,47.5969829,-3.1463891
589,saint-pierre-quiberon,port-bara,saint-pierre-quiberon port-bara,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-bara,2023-08-09,9,A,excellentes,1,0.6,7,47.5141954,-3.151623
547,bangor,donnant,bangor donnant,https://www.surf-sentinel.com/surf-report/france/morbihan/bangor/donnant,2023-08-09,9,A,excellentes,1,0.8,7,47.3196443,-3.2298395
545,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-15,21,A,excellentes,1,0.7,7,47.64286,-3.21616
541,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-15,9,A,excellentes,1,0.7,7,47.64286,-3.21616
540,plouhinec,barre-detel,plouhinec barre-detel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/barre-detel,2023-08-15,6,A,excellentes,1,0.7,7,47.64286,-3.21616
666,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-15,6,A,excellentes,1,0.7,7,47.5205555,-3.1542716
126,plouhinec,kervegant,plouhinec kervegant,https://www.surf-sentinel.com/surf-report/france/morbihan/plouhinec/kervegant,2023-08-09,6,A,excellentes,1,0.7,7,47.664549,-3.2256925
713,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-15,21,A,excellentes,1,0.7,7,47.5969829,-3.1463891
85,erdeven,la-roche-seche,erdeven la-roche-seche,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/la-roche-seche,2023-08-09,9,A,excellentes,1,0.6,7,47.6226276,-3.1997196
588,saint-pierre-quiberon,port-bara,saint-pierre-quiberon port-bara,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-bara,2023-08-09,6,B,bonnes,1,0.7,8,47.5141954,-3.151623
875,plouharnel,la-guerite-tata-beach,plouharnel la-guerite-tata-beach,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/la-guerite-tata-beach,2023-08-14,21,B,bonnes,1,0.8,8,47.5936091,-3.1452297
584,bangor,donnant,bangor donnant,https://www.surf-sentinel.com/surf-report/france/morbihan/bangor/donnant,2023-08-15,12,B,bonnes,1,0.8,8,47.3196443,-3.2298395
671,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-15,21,B,bonnes,1,0.7,8,47.5205555,-3.1542716
332,guidel,plage-du-loch,guidel plage-du-loch,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/plage-du-loch,2023-08-15,12,B,bonnes,1,0.8,8,48.0295,-4.63722
380,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,12,B,bonnes,1,0.7,8,47.75319,-3.49849
381,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,15,B,bonnes,1,0.7,8,47.75319,-3.49849
624,saint-pierre-quiberon,port-bara,saint-pierre-quiberon port-bara,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-bara,2023-08-15,6,B,bonnes,1,0.7,8,47.5141954,-3.151623
625,saint-pierre-quiberon,port-bara,saint-pierre-quiberon port-bara,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-bara,2023-08-15,9,B,bonnes,1,0.7,8,47.5141954,-3.151623
877,plouharnel,la-guerite-tata-beach,plouharnel la-guerite-tata-beach,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/la-guerite-tata-beach,2023-08-15,9,B,bonnes,1,0.7,8,47.5936091,-3.1452297
635,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-09,21,B,bonnes,1,0.5,8,47.5205555,-3.1542716
845,plouharnel,la-guerite-tata-beach,plouharnel la-guerite-tata-beach,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/la-guerite-tata-beach,2023-08-09,21,B,bonnes,1,0.5,8,47.5936091,-3.1452297
629,saint-pierre-quiberon,port-bara,saint-pierre-quiberon port-bara,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-bara,2023-08-15,21,B,bonnes,1,0.7,8,47.5141954,-3.151623
844,plouharnel,la-guerite-tata-beach,plouharnel la-guerite-tata-beach,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/la-guerite-tata-beach,2023-08-09,18,B,bonnes,1,0.6,8,47.5936091,-3.1452297
843,plouharnel,la-guerite-tata-beach,plouharnel la-guerite-tata-beach,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/la-guerite-tata-beach,2023-08-09,15,B,bonnes,1,0.6,8,47.5936091,-3.1452297
630,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-09,6,B,bonnes,1,0.7,8,47.5205555,-3.1542716
675,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-09,15,B,bonnes,1,0.6,8,47.5969829,-3.1463891
918,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-15,6,B,bonnes,1,0.7,8,47.5182401,-3.1438806
676,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-09,18,B,bonnes,1,0.6,8,47.5969829,-3.1463891
919,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-15,9,B,bonnes,1,0.7,8,47.5182401,-3.1438806
385,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-10,9,B,bonnes,1,0.6,8,47.75319,-3.49849
383,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,21,B,bonnes,1,0.6,8,47.75319,-3.49849
882,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-09,6,B,bonnes,1,0.7,8,47.5182401,-3.1438806
633,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-09,15,B,bonnes,1,0.6,8,47.5205555,-3.1542716
887,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-09,21,B,bonnes,1,0.5,8,47.5182401,-3.1438806
343,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-10,9,B,bonnes,1,0.6,8,47.76222,-3.52245
886,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-09,18,B,bonnes,1,0.6,8,47.5182401,-3.1438806
885,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-09,15,B,bonnes,1,0.6,8,47.5182401,-3.1438806
665,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-14,21,B,bonnes,1,0.8,8,47.5205555,-3.1542716
341,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-09,21,B,bonnes,1,0.6,8,47.76222,-3.52245
667,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-15,9,B,bonnes,1,0.7,8,47.5205555,-3.1542716
593,saint-pierre-quiberon,port-bara,saint-pierre-quiberon port-bara,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-bara,2023-08-09,21,B,bonnes,1,0.5,8,47.5141954,-3.151623
373,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,9,B,bonnes,1,0.8,8,47.76222,-3.52245
374,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,12,B,bonnes,1,0.8,8,47.76222,-3.52245
375,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,15,B,bonnes,1,0.7,8,47.76222,-3.52245
884,saint-pierre-quiberon,port-rhu,saint-pierre-quiberon port-rhu,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-rhu,2023-08-09,12,B,bonnes,1,0.6,8,47.5182401,-3.1438806
340,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-09,18,B,bonnes,1,0.6,8,47.76222,-3.52245
592,saint-pierre-quiberon,port-bara,saint-pierre-quiberon port-bara,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-bara,2023-08-09,18,B,bonnes,1,0.6,8,47.5141954,-3.151623
677,plouharnel,ty-hoche,plouharnel ty-hoche,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/ty-hoche,2023-08-09,21,B,bonnes,1,0.5,8,47.5969829,-3.1463891
337,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-09,9,B,bonnes,1,0.7,8,47.76222,-3.52245
591,saint-pierre-quiberon,port-bara,saint-pierre-quiberon port-bara,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-bara,2023-08-09,15,B,bonnes,1,0.6,8,47.5141954,-3.151623
376,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-15,18,B,bonnes,1,0.8,8,47.76222,-3.52245
590,saint-pierre-quiberon,port-bara,saint-pierre-quiberon port-bara,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-bara,2023-08-09,12,B,bonnes,1,0.6,8,47.5141954,-3.151623
336,guidel,la-falaise,guidel la-falaise,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/la-falaise,2023-08-09,6,B,bonnes,1,0.8,8,47.76222,-3.52245
378,guidel,pen-er-malo-fort-bloque,guidel pen-er-malo-fort-bloque,https://www.surf-sentinel.com/surf-report/france/morbihan/guidel/pen-er-malo-fort-bloque,2023-08-09,6,B,bonnes,1,0.8,8,47.75319,-3.49849
634,saint-pierre-quiberon,port-blanc,saint-pierre-quiberon port-blanc,https://www.surf-sentinel.com/surf-report/france/morbihan/saint-pierre-quiberon/port-blanc,2023-08-09,18,B,bonnes,1,0.6,8,47.5205555,-3.1542716
838,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-15,18,B,bonnes,1,0.7,8,47.618522,-3.16564
750,plouharnel,mane-gwen,plouharnel mane-gwen,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/mane-gwen,2023-08-15,6,B,bonnes,1,0.6,8,47.5936091,-3.1452297
836,erdeven,kerhilio,erdeven kerhilio,https://www.surf-sentinel.com/surf-report/france/morbihan/erdeven/kerhilio,2023-08-15,12,B,bonnes,1,0.7,8,47.618522,-3.16564
761,plouharnel,sainte-barbe-plouharnel,plouharnel sainte-barbe-plouharnel,https://www.surf-sentinel.com/surf-report/france/morbihan/plouharnel/sainte-barbe-plouharnel,2023-08-09,21,B,bonnes,1,0.5,8,47.6074012,-3.1357616
